date,time,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB10CT102,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005
2016/6/1,1:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,600.1994,2.2764,602.488,0.213675,0.091576,0.1892551,0.091576,0.5952391,1.31258,0.457875,0.8302811,0.091576,0.164835,0.702076,1.67888,307.3189,423.574,9.147836,2.832499,426.1742,854.1338,853.1492,28.5592,28.19282,602.5047,172018.9,7509.13,22.233,22.1814,22.1299,22.1557,6,3.806471,6.41026,6.251526,8.687415,7.032969,22.234421,28.82175,68.44933,878.1481,2230.369,2806.07,344.5606,3353.588,3.249039,0,140.8814
2016/6/1,1:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,598.0624,2.2764,600.0659,0.213675,0.091576,0.1831507,0.091576,0,1.31258,0.457875,0.8302811,0.091576,0.152625,0.702076,1.67888,306.1085,422.325,9.002201,2.782426,425.6308,838.9735,839.3723,27.75764,27.70179,599.2916,172030.7,7509.13,22.233,22.1814,22.1299,22.1557,6,3.537851,3.6019535,5.799755,5.512821,2.332115,25.561648,38.71185,77.17339,868.2323,2193.984,2829.509,345.2706,3263.215,3.467947,0.00015261,139.279
2016/6/1,2:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.4645,2.2764,598.3377,0.213675,0.091576,0.1892559,0.091576,0,1.31258,0.457875,0.8302811,0.091576,0.152625,0.6898658,1.67888,305.6868,422.6226,8.993957,2.767772,423.9553,837.6886,838.3855,27.12452,27.55789,598.2319,172042.6,7509.13,22.233,22.1814,22.1299,22.15312,6,0.418193,0.8608065,3.75458,2.283275,2.50916,3.27839,24.706964,34.829059,882.123,2237.779,2804.906,353.4586,3319.083,3.416669,0.000457877,139.279
2016/6/1,2:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,595.7076,2.2764,597.1138,0.213675,0.091576,0.341881,0.091576,0,1.31258,0.457875,0.824176,0.091576,0.152625,0.6654454,1.67888,305.429,420.4989,8.987546,2.758612,422.2064,835.2902,835.0612,27.03908,27.45204,595.3614,172054.4,7509.13,22.233,22.1814,22.1299,22.1557,6,0,0.775336,3.540905,2.28938,2.356535,2.954825,10.024402,0.8730168,884.2439,2245.897,2791.548,359.8191,3313.371,3.308013,0,139.279
2016/6/1,2:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.7788,2.2764,598.0649,0.213675,0.091576,0.317461,0.091576,0,1.31258,0.457875,0.824176,0.091576,0.17094,0.6532352,1.67888,305.5366,421.4908,8.979301,2.755252,422.723,833.9199,833.4826,27.3675,27.44131,597.602,172066.2,7509.13,22.233,22.1814,22.1299,22.1557,6,0,1.0683768,3.51038,2.8022,2.551895,5.250309,16.56286,1.8864478,882.1841,2231.743,2784.153,358.7302,3333.636,3.123076,0,139.279
2016/6/1,2:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,599.3023,2.2764,599.9804,0.20757,0.091576,0.1221009,0.091576,0.3663011,1.31258,0.457875,0.824176,0.091576,0.164835,0.6532352,1.660565,305.2184,423.0677,8.887702,2.728077,424.1988,827.1533,827.2657,27.5293,27.26389,602.0388,172078.2,7509.13,22.22526,22.1814,22.12476,22.15054,6,1.956655,8.58363,4.67033,11.361406,23.199023,26.98413,34.31625,29.145286,863.5093,2174.087,2808.608,344.426,3313.196,3.065064,0,139.279
2016/6/1,2:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,597.9438,2.2764,599.2877,0.213675,0.091576,0.1343109,0.091576,0.02747304,1.306475,0.457875,0.824176,0.091576,0.152625,0.6654454,1.672775,305.0421,422.0232,8.869382,2.720443,424.3426,824.4981,824.042,27.1154,27.12109,597.9352,172090,7509.13,22.233,22.1814,22.11962,22.14538,6,0,1.6483525,3.58364,3.711845,11.61782,16.636137,32.65569,51.55068,862.5722,2184.389,2820.551,346.7386,3310.944,3.442949,0,139.279
2016/6/1,2:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.5601,2.2764,597.66,0.20757,0.091576,0.1526258,0.091576,0.02442048,1.31258,0.457875,0.8363862,0.091576,0.152625,0.6471301,1.672775,304.4997,421.4645,8.801598,2.69907,423.3497,816.6181,817.343,26.80098,26.90135,596.9741,172101.8,7509.13,22.22526,22.1814,22.12733,22.1428,6,0,0.9218554,3.52259,2.28938,2.64347,3.687425,12.380947,11.520136,858.5891,2176.572,2807.102,346.0503,3270.746,3.53077,0,139.279
2016/6/1,3:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.5117,2.2764,597.8837,0.213675,0.091576,0.183151,0.091576,0.02747304,1.31258,0.457875,0.8424913,0.091576,0.164835,0.6471301,1.66667,304.4922,422.0965,8.813506,2.70121,423.069,818.2455,817.3645,26.76191,26.92857,597.9238,172113.5,7509.13,22.22268,22.1814,22.12219,22.13506,6,0,1.65446,3.57143,2.332115,2.3138,3.870575,13.308904,9.4261181,865.0907,2184.39,2794.283,346.1906,3300.555,3.461538,0,139.279
2016/6/1,3:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.7224,2.2764,597.1275,0.213675,0.091576,0.091576,0.091576,0.02442048,1.31258,0.457875,0.824176,0.091576,0.152625,0.641025,1.66667,304.171,421.4966,8.77595,2.69449,422.9948,815.3335,814.2856,26.70391,26.76814,597.6241,172125.1,7509.13,22.22784,22.1814,22.12219,22.15054,6,0,1.855925,3.60806,2.35043,2.50916,3.779,6.819285,5.4700816,861.2634,2178.112,2800.958,350.6595,3270.498,3.427883,0,139.279
2016/6/1,3:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,597.1805,2.2764,596.5862,0.213675,0.091576,0.268621,0.091576,0.02747304,1.31258,0.457875,0.8363862,0.091576,0.15873,0.641025,1.64225,304.259,421.3626,8.764958,2.694796,423.7204,814.1342,813.2651,26.81198,26.73781,597.1696,172136.9,7509.13,22.22526,22.1814,22.12219,22.13506,6,0,1.98413,3.577535,2.35043,2.35043,3.66911,14.79243,1.7277168,857.1881,2169.961,2798.563,347.5596,3259.827,3.420832,0,139.279
2016/6/1,3:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,597.8804,2.2764,596.5054,0.213675,0.091576,0.335776,0.091576,0.0305256,1.31258,0.457875,0.824176,0.091576,0.164835,0.641025,1.660565,303.6855,421.4009,8.660543,2.668843,424.4987,806.5109,805.6078,26.62394,26.564,598.3583,172148.7,7509.13,22.21236,22.1814,22.11448,22.13248,6,0,1.98413,3.62027,2.35043,2.35043,6.898649,25.53724,5.470087,845.9309,2128,2819.225,343.1389,3232.426,3.416024,0.000457877,139.279
2016/6/1,3:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,598.7257,2.2764,596.7061,0.213675,0.091576,0.311356,0.091576,0.02747304,1.31258,0.457875,0.8363862,0.091576,0.152625,0.641025,1.65446,303.663,422.973,8.683439,2.666401,425.0548,807.3674,807.1803,26.4982,26.48629,599.4252,172160.5,7509.13,22.2201,22.1814,22.11962,22.13248,6,0,1.92308,3.516485,2.32601,2.28938,4.725275,36.19048,15.60438,850.3951,2145.036,2821.176,346.5912,3243.297,3.502562,0,139.279
2016/6/1,3:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,597.8589,2.2764,596.9236,0.213675,0.091576,0.2258855,0.091576,0.01831536,1.31258,0.457875,0.8485964,0.091576,0.152625,0.641025,1.660565,303.4865,421.1003,8.633063,2.653883,424.7668,802.8278,802.2286,26.43346,26.4919,596.3399,172172.3,7509.13,22.22526,22.1814,22.11962,22.13506,6,0,1.916975,3.51038,2.28938,2.368745,3.87668,14.63368,2.6251537,844.6272,2134.017,2818.403,344.9464,3245.456,3.636539,0.000763114,139.279
2016/6/1,4:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,598.9627,2.2764,597.7944,0.213675,0.091576,0.1526251,0.091576,0.00915768,1.306475,0.457875,0.8302811,0.091576,0.189255,0.641025,1.66667,303.0671,422.3967,8.595508,2.638313,424.9396,800.1726,799.6964,26.29182,26.2573,599.9819,172184.1,7509.13,22.21236,22.1814,22.11191,22.13506,6,0,1.953605,3.492065,2.295485,2.844935,3.92552,37.50918,14.151402,841.8661,2119.16,2827.993,343.8397,3194.473,3.455767,0,139.279
2016/6/1,4:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,599.8803,2.2764,598.157,0.213675,0.091576,0.2136751,0.091576,0.01221024,1.31258,0.457875,0.8485964,0.091576,0.152625,0.641025,1.648355,303.1897,422.793,8.601003,2.641365,425.7748,800.4295,799.9972,26.42858,26.33617,599.5241,172195.9,7509.13,22.21494,22.1814,22.11191,22.13764,6,0,1.843715,3.675215,2.28938,3.260075,4.188035,42.42979,4.8717922,839.9157,2112.174,2828.191,340.4126,3234.395,3.510576,0,139.279
2016/6/1,4:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,598.61,2.2764,597.7477,0.213675,0.091576,0.1404152,0.091576,0.01831536,1.31258,0.457875,0.8424913,0.091576,0.17094,0.641025,1.660565,303.4497,422.0433,8.674279,2.661822,425.2627,806.3398,805.9343,26.20271,26.41722,596.6732,172207.7,7509.13,22.22526,22.1814,22.11705,22.13248,6,0,1.501834,3.467645,2.25275,2.16728,3.724055,24.79244,1.031746,853.3562,2155.05,2806.647,348.8126,3236.471,3.704486,0.000763114,139.279
2016/6/1,4:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,599.2706,2.2764,597.9777,0.213675,0.091576,0.2197803,0.091576,0.01831536,1.31258,0.457875,0.824176,0.091576,0.152625,0.641025,1.648355,303.4394,421.2606,8.61749,2.649913,425.2314,801.3717,800.7461,26.52442,26.45018,597.4168,172219.3,7509.13,22.21494,22.1814,22.11191,22.13248,6,0,0.8974362,3.516485,2.21612,3.064715,3.772895,24.0232,0.897436,840.8066,2123.993,2810.785,341.5298,3189.355,3.458977,0,139.279
2016/6/1,4:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,598.2457,2.2764,597.0877,0.213675,0.091576,0.1037859,0.091576,0.0152628,1.31258,0.457875,0.8302811,0.091576,0.17094,0.641025,1.660565,302.9316,421.663,8.600088,2.637702,424.7461,799.9156,799.4632,26.14836,26.2401,597.7671,172231,7509.13,22.21494,22.1814,22.10934,22.13248,6,0,0.824176,3.406595,2.16728,2.11844,3.81563,28.60806,0.7753365,846.7112,2134.419,2807.957,344.0211,3174.76,3.458335,0,139.279
2016/6/1,4:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.10256,596.3171,2.2764,596.7146,0.213675,0.091576,0.0976809,0.091576,0.02136792,1.355315,0.457875,0.824176,0.091576,0.164835,0.641025,1.648355,303.3957,419.8854,8.667872,2.660294,423.2956,804.1127,803.443,26.24605,26.37577,593.6114,172242.9,7509.13,22.21752,22.1814,22.11705,22.13506,6,0,0.824176,3.35165,2.124545,2.10623,3.46154,9.078138,0.9340667,856.2935,2157.44,2783.461,350.6198,3192.835,3.533975,0,139.279
2016/6/1,5:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.768315,597.9757,2.3199,598.192,0.213675,0.091576,0.5738717,0.091576,0.25946328,1.37363,0.457875,0.824176,0.091576,0.152625,0.641025,1.672775,303.3215,420.8099,8.630315,2.649916,423.6122,802.8278,801.841,26.62394,26.43348,598.437,172254.6,7509.13,22.21752,22.1814,22.11191,22.13764,6,1.785714,0.8485963,4.609281,2.148965,4.554337,3.76679,26.48963,9.67032,846.6659,2135.359,2805.633,347.3097,3200.381,3.208332,0,139.98
2016/6/1,5:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,597.9792,2.3634,599.1268,0.213675,0.091576,0.6410267,0.091576,0.18925632,1.37363,0.457875,0.8363862,0.091576,0.152625,0.641025,1.660565,303.4044,421.6385,8.661457,2.658156,424.1168,805.2261,804.7672,26.86873,26.44736,599.3595,172266.4,7509.13,22.21494,22.1814,22.11191,22.13248,6,0.805861,1.0012222,3.85226,2.25275,2.918195,3.992675,38.46155,32.98535,841.1572,2134.979,2811.579,350.3919,3171.987,3.272434,0,140.681
2016/6/1,5:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,598.3545,2.3634,599.1272,0.213675,0.091576,0.1465201,0.091576,0.091576,1.37363,0.457875,0.8302811,0.091576,0.164835,0.641025,1.672775,303.6102,422.6108,8.676114,2.663958,424.3184,806.6822,806.96,26.62026,26.45323,600.0933,172278.2,7509.13,22.21236,22.1814,22.10934,22.13506,6,1.221002,1.41026,4.0232,2.28938,10.091564,4.004885,40.32967,44.77412,843.7174,2121.625,2820.137,345.6899,3167.885,3.208332,0,140.681
2016/6/1,5:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,598.3922,2.3634,599.8397,0.213675,0.091576,0.2930409,0.091576,0.2564113,1.37363,0.457875,0.824176,0.091576,0.15873,0.641025,1.65446,303.7206,423.5833,8.68161,2.666704,424.664,808.6522,808.7393,26.52138,26.59453,600.3591,172290,7509.13,22.2072,22.1814,22.10677,22.1299,6,0.253358,1.56899,3.528695,2.4359,9.938944,4.285715,39.39561,60.83635,847.11,2130.064,2829.117,344.8468,3232.265,3.444232,0,140.681
2016/6/1,5:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,599.5771,2.3634,600.0391,0.213675,0.091576,0.4334563,0.091576,0.091576,1.37363,0.457875,0.8424913,0.091576,0.152625,0.641025,1.66667,303.9607,424.2316,8.732901,2.679836,425.1536,813.8772,807.8821,26.54396,26.57785,601.318,172301.8,7509.13,22.22526,22.1814,22.11448,22.13764,6,0,1.8254,3.504275,2.283275,9.505489,4.652015,41.83151,51.37973,849.6307,2147.121,2820.445,348.8459,3216.255,3.299681,0,140.681
2016/6/1,5:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,600.5035,2.3634,600.5275,0.213675,0.091576,1.3064726,0.091576,2.9120888,1.37363,0.457875,0.8485964,0.091576,0.152625,0.8974367,1.65446,305.3165,423.1229,8.984796,2.747618,425.831,833.8344,833.4546,27.1508,27.24474,598.4848,172313.5,7509.13,22.20978,22.1814,22.10934,22.1299,6,0.714286,1.9475,3.821735,2.26496,16.111119,5.439562,33.98657,22.8082956,879.258,2227.918,2791.899,358.7676,3326.911,3.277565,0.00289986,140.681
2016/6/1,6:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.43407,600.2168,2.3634,599.6891,0.213675,0.091576,2.741148,0.3052514,1.0500612,1.37363,0.457875,0.8424913,1.0866922,0.15873,1.9352876,1.672775,305.9855,421.3825,9.157,2.795248,425.3251,850.1083,850.1729,27.40353,27.5886,597.6129,172325.4,7509.13,22.2072,22.1814,22.11705,22.13248,6,2.264957,2.49695,5.317463,3.064715,9.609277,8.260071,22.77777,7.5579922,903.2662,2306.572,2770.316,385.2341,3343.101,2.923719,0.00549449,140.681
2016/6/1,6:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,9.43452,608.0065,2.3634,605.891,0.213675,0.091576,16.691084,7.21001,23.61416,1.37363,0.457875,0.8547015,8.119657,0.15873,10.01219,1.660565,310.8269,424.7853,9.821995,3.005618,429.8396,908.8663,901.0409,29.89498,29.27746,603.2246,172337.3,7509.13,22.20978,22.1814,22.11191,22.1299,6,2.564103,4.126986,12.277169,4.963371,25.494504,28.559218,37.753362,39.0171,943.9131,2403.957,2748.108,378.5377,3532.487,2.249678,0.001984104,140.681
2016/6/1,6:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,89.2,89.2,98,98,9.43452,601.5779,2.3634,604.2764,0.213675,0.091576,12.41147,1.3369972,31.27596,1.37363,0.457875,0.8363862,4.1575095,0.15873,8.595847,1.66667,311.9236,421.2772,9.955726,3.067904,428.443,922.1428,922.3656,30.24359,30.09532,597.9803,172349,7509.13,22.21236,22.1814,22.11191,22.13248,6,0,1.99634,0.763126,2.161175,2.74115,3.577535,3.25397,1.138584,965.7285,2474.819,2750.5,390.324,3590.82,2.999037,0,140.681
2016/6/1,6:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,80,80,9.43452,601.8211,2.3634,604.9034,0.213675,0.091576,3.1318695,0.091576,8.730145,1.37363,0.457875,0.8363862,0.1404159,0.15873,5.15873,1.66667,312.9416,421.6766,10.19572,3.140267,426.6532,944.8407,944.5558,30.39681,30.73753,598.351,172360.9,7509.13,22.21494,22.1814,22.11705,22.13764,6,0,1.92308,0.818071,2.185595,2.52137,3.52259,2.8022,0.607448,998.9821,2553.425,2724.884,411.8952,3686.692,2.748398,0,140.681
2016/6/1,6:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,80.8,80.8,9.43452,604.3779,2.3634,605.8299,0.213675,0.091576,8.962148,0.091576,21.84979,1.37363,0.45177,0.8485964,0.091576,0.152625,5.067155,1.65446,313.3761,422.073,10.16824,3.139655,428.9284,944.5839,943.2665,30.69108,30.91238,599.7259,172372.7,7509.13,22.2072,22.1814,22.10934,22.13248,6,0,1.92308,0.818071,2.28938,2.33822,3.479855,4.322345,0.0152625,996.3336,2525.914,2741.028,398.2784,3711.287,2.88141,0,140.681
