date,time,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB10CT102,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005
2016/6/8,1:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.2974,2.6862,603.7746,0.15873,0.091576,2.1367541,0.091576,0.2014656,1.111112,0.457875,0.763126,0.091576,0.152625,1.0256422,1.19048,314.6546,417.3036,10.38348,3.271861,426.6834,965.3977,964.2547,30.91147,31.06125,592.2523,181432.5,7509.13,22.70692,22.67086,22.60904,22.63994,6,0,1.1111112,0.6043956,2.429795,2.564105,3.736265,5.805859,1.2332137,981.6821,2581.576,2742.807,410.3504,3737.18,2.862499,0,143.954
2016/6/8,1:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,601.9198,2.6862,606.059,0.177045,0.091576,1.190478,0.091576,0.396826,1.06837,0.457875,0.757021,0.091576,0.152625,2.735045,1.19048,314.144,421.7358,10.31663,3.243466,428.5266,962.2286,961.6046,31.07753,31.0163,600.1354,181441.2,7509.13,22.70434,22.66313,22.60131,22.63478,6,0,0.824176,0.7020757,2.417585,2.527475,3.97436,20.8425,22.32599,974.6939,2564.802,2766.493,409.4632,3686.815,2.813783,0,143.954
2016/6/8,1:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,604.2019,2.6862,606.5582,0.18315,0.091576,4.03541,0.091576,5.775335,1.06837,0.457875,0.763126,0.091576,0.152625,3.369965,1.19048,314.298,422.564,10.30931,3.238888,430.4845,960.944,961.151,31.18436,31.0163,600.2884,181450.1,7509.13,22.70434,22.67346,22.60132,22.64252,6,0,1.007324,0.8852267,2.503055,2.979245,4.04762,30.64104,51.02565,968.7747,2553.384,2774.758,406.8555,3651.203,2.784615,0,143.954
2016/6/8,1:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,602.6783,2.6862,604.9948,0.189255,0.091576,0.7203918,0.091576,5.80586,1.06837,0.457875,0.763126,0.091576,0.1465201,0.8547015,1.19048,314.4225,420.3306,10.33401,3.241026,430.1391,961.7147,961.151,30.83393,31.0163,595.3182,181458.9,7509.13,22.73785,22.70179,22.64252,22.67344,6,0,1.324789,0.9951194,1.99634,2.71673,3.85226,7.032966,20.677666,977.4042,2583.08,2762.784,410.5372,3653.153,3.036219,0,143.954
2016/6/8,1:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.5483,2.6862,603.2256,0.18315,0.091576,0.335776,0.091576,0.2136755,1.025642,0.457875,0.763126,0.091576,0.1221005,0.702076,1.19048,314.251,416.5825,10.36424,3.249269,427.6626,961.2008,961.151,30.50796,31.0163,588.8446,181467.7,7509.13,22.70176,22.66316,22.59617,22.6451,6,0,1.373629,1.019538,1.86203,2.71673,3.772895,1.697195,0.8852267,994.144,2611.422,2726.86,419.9393,3647.061,3.008976,0,143.954
2016/6/8,1:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,598.5757,2.6862,602.4787,0.17094,0.091576,0.335776,0.091576,0,0.9829088,0.457875,0.763126,0.091576,0.1282054,0.702076,1.19048,313.921,414.7082,10.2855,3.233086,426.0498,954.5196,953.0505,30.82234,31.06568,589.5313,181476.5,7509.13,22.75589,22.71466,22.65798,22.68888,6,0,0.9401718,1.00733,1.83761,2.72894,3.833945,6.306474,2.9181901,986.9582,2569.601,2731.9,418.9624,3616.679,2.559296,0,143.954
2016/6/8,2:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,601.5844,2.6862,606.3163,0.15873,0.091576,0.665444,0.091576,0,0.903542,0.457875,0.750916,0.091576,0.1221005,4.004885,1.19048,313.3758,419.9342,10.19664,3.201637,428.181,950.4939,948.3773,31.46397,30.96582,600.5107,181485.2,7509.13,22.71724,22.67861,22.61674,22.64768,6,0,0.9035422,1.2515291,2.3138,9.798522,4.468865,34.40783,49.59096,971.0259,2533.495,2760.446,408.6935,3590.656,2.394871,0,143.954
2016/6/8,2:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,601.0564,2.6862,605.1866,0.189255,0.091576,0.201465,0.091576,0,0.897437,0.457875,0.757021,0.091576,0.177045,1.2820526,1.19048,313.44,417.9165,10.19206,3.201637,428.469,947.8389,946.7486,31.42795,30.95322,595.6471,181494,7509.13,22.71981,22.68119,22.6219,22.6554,6,0,0.811966,0.8791216,2.38706,2.57021,4.07204,16.105002,44.20635,968.4879,2537.168,2754.31,406.8505,3596.693,2.760255,0,143.954
2016/6/8,2:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,600.094,2.6862,605.8834,0.213675,0.091576,0.213675,0.091576,0.00305256,0.885227,0.457875,0.763126,0.091576,0.164835,0.702076,1.19048,313.198,418.0244,10.17558,3.199806,428.1522,947.3249,947.255,31.14102,30.93667,595.7716,181502.8,7509.13,22.77651,22.74043,22.68891,22.71466,6,0,0.763126,0.7020757,2.42369,2.783885,3.748475,2.857145,3.7912126,971.9263,2544.811,2739.221,407.9475,3640.836,3.027564,0,143.954
2016/6/8,2:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,598.4783,2.6862,605.0663,0.201465,0.091576,0.8241767,0.091576,0.02442048,0.885227,0.4639801,0.757021,0.091576,0.17094,0.8547014,1.19048,312.6074,415.9439,10.073892,3.176294,427.0077,938.5025,938.5135,30.77656,30.7927,592.6029,181511.4,7509.13,22.72756,22.6966,22.6451,22.66831,6,0,0.763126,0.5555559,2.41148,2.3138,3.601955,3.10745,3.4859566,962.0964,2515.637,2739.576,407.7688,3653.55,3.235576,0,143.954
2016/6/8,2:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.0469,2.6862,606.3644,0.19536,0.091576,0.6349214,0.091576,0.02747304,0.885227,0.457875,0.757021,0.091576,0.1526253,0.9096468,1.19048,312.3393,417.6481,10.077544,3.173241,427.1263,938.8452,938.4675,30.80098,30.7083,595.7867,181520.2,7509.13,22.72756,22.69918,22.63736,22.65799,6,0,0.763126,0.42735,2.37485,2.3138,3.406595,2.41148,8.2905846,965.0969,2526.491,2736.084,408.638,3635.581,3.192306,0,143.954
2016/6/8,2:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.5744,2.6862,606.7129,0.201465,0.091576,0.7203919,0.091576,0.42124682,0.8974373,0.457875,0.763126,0.091576,0.091576,0.702076,1.19048,312.5152,417.5693,10.036328,3.165913,427.6406,936.1901,935.5465,30.81259,30.79434,595.2304,181528.9,7509.13,22.75074,22.71466,22.66313,22.69405,6,0,0.763126,0.335776,2.332115,2.28938,3.235655,2.88767,6.3369988,957.4544,2492.581,2749.79,398.3642,3643.266,3.20673,0,143.954
2016/6/8,3:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.745,2.6862,606.5225,0.189255,0.091576,0.6837617,0.091576,0.091576,1.00733,0.4639801,0.750916,0.091576,0.091576,0.702076,1.233215,311.8503,418.8234,9.976794,3.138738,427.871,931.0507,930.7979,30.46398,30.43651,597.1589,181537.5,7509.13,22.76362,22.73012,22.67086,22.6992,6,0,0.750916,0.3601956,2.28938,2.65568,2.96093,5.68376,23.00977,952.9876,2494.789,2759.59,401.3821,3626.257,3.260255,0,143.954
2016/6/8,3:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,600.0668,2.6862,606.0205,0.17094,0.091576,0.6715507,0.091576,0.43650916,1.00733,0.457875,0.757021,0.091576,0.1098907,0.702076,1.19048,312.0992,418.3013,9.9548,3.137518,428.0291,928.5668,927.9472,30.49207,30.47408,595.4231,181546.2,7509.13,22.75591,22.71466,22.65284,22.6966,6,0,0.702076,0.396825,2.295485,2.37485,2.85104,2.808305,6.6483502,949.0609,2469.627,2758.2,396.7595,3604.009,3.143268,0,143.954
2016/6/8,3:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.6092,2.6862,605.9157,0.19536,0.091576,0.4884004,0.091576,0.2258859,1.0012247,0.457875,0.757021,0.091576,0.1098907,0.702076,1.19048,311.7662,419.3468,9.959378,3.130496,427.918,929.1663,929.0832,30.28387,30.39953,596.7072,181554.9,7509.13,22.75334,22.7095,22.65026,22.6966,6,0,0.702076,0.3724054,2.28938,2.36264,2.83883,2.65568,23.63249,955.4843,2496.421,2756.457,403.7387,3585.342,3.197754,0,143.954
2016/6/8,3:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,598.4665,2.6862,604.826,0.189255,0.091576,0.4700854,0.091576,0.1098907,1.00733,0.457875,0.757021,0.091576,0.1343103,0.702076,1.19048,312.0941,416.9444,10.027176,3.152784,426.91,933.2777,933.0771,30.1917,30.51309,591.9903,181563.7,7509.13,22.76105,22.71724,22.66314,22.70176,6,0,0.6776556,0.2747258,2.25275,2.307695,2.905985,2.405375,1.7643481,962.5844,2514.7,2741.615,409.1829,3622.228,3.13141,0,143.954
2016/6/8,3:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,597.8322,2.6862,604.3116,0.19536,0.091576,0.5738715,0.091576,0.2625162,1.00733,0.457875,0.763126,0.091576,0.0976809,0.6959709,1.19048,311.9965,415.7673,9.981374,3.144847,426.3252,929.1662,928.6029,30.31259,30.51886,591.3838,181572.3,7509.13,22.7739,22.72498,22.68118,22.70692,6,0,0.641025,0.213675,2.22833,2.28938,2.96093,2.28938,1.4163615,957.525,2486.611,2739.833,403.5347,3656.771,3.214423,0,143.954
2016/6/8,3:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,599.0166,2.6862,605.883,0.20757,0.091576,0.9096463,0.091576,0.5067165,1.00733,0.457875,0.763126,0.091576,0.1221005,0.6959709,1.19048,311.7834,417.966,9.957562,3.13477,426.8054,928.0529,926.908,30.42796,30.44134,595.8868,181581,7509.13,22.78422,22.75074,22.69662,22.72497,6,0,0.641025,0.2747257,2.27717,2.503055,3.150185,2.47253,1.6483516,958.9945,2484.59,2751.986,401.1398,3647.986,3.222436,0,143.954
2016/6/8,4:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,598.8678,2.6862,605.0784,0.189255,0.091576,1.0622729,0.091576,0.3479863,1.00733,0.457875,0.763126,0.091576,0.0976809,0.702076,1.19048,311.833,417.2446,9.953894,3.125917,426.7303,927.282,926.6136,30.29241,30.32568,593.8598,181589.7,7509.13,22.80225,22.7662,22.70952,22.73527,6,0,0.7081809,0.4456652,2.393165,2.466425,3.650795,2.283275,1.7338209,955.3334,2499.857,2748.009,404.6612,3617.462,3.301924,0,143.954
2016/6/8,4:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,598.9556,2.6862,605.4879,0.15873,0.091576,0.4029314,0.091576,0.08547096,1.00733,0.4639801,0.763126,0.091576,0.1159956,0.6959709,1.19048,312.4912,416.8335,10.08307,3.166828,426.694,936.5326,935.8801,30.42674,30.56264,592.1881,181598.3,7509.13,22.78164,22.74045,22.6966,22.71724,6,0,0.8485966,0.518926,2.41148,2.54579,3.74237,2.25275,0.8974369,970.5578,2518.461,2728.347,410.8009,3647.557,3.283334,0,143.954
2016/6/8,4:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,597.3113,2.6862,604.2056,0.18315,0.091576,0.335776,0.091576,0.091576,1.00733,0.457875,0.757021,0.091576,0.201465,0.6532352,1.19048,312.4736,414.1809,10.08763,3.170187,425.8165,935.9329,935.4072,30.31684,30.59999,588.1601,181607,7509.13,22.76876,22.7224,22.658,22.69918,6,0,0.891332,0.3968253,2.393165,2.454215,3.711845,2.28938,0.9218573,970.9366,2520.762,2720.489,411.2477,3655.07,3.407692,0,143.954
2016/6/8,4:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,594.9858,2.6862,602.5016,0.189255,0.091576,0.3724059,0.091576,0.07326088,0.9584876,0.457875,0.750916,0.091576,0.1465201,0.6532352,1.19048,312.4326,411.9525,10.1545,3.189729,423.934,939.7016,941.0099,30.19658,30.71628,584.5634,181615.8,7509.13,22.78936,22.74817,22.6992,22.72755,6,0,0.885227,0.2686207,2.319905,2.33822,3.675215,2.295485,0.9340672,987.5173,2555.135,2697.544,421.958,3678.653,3.497116,0,143.954
2016/6/8,4:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,592.4398,2.6862,600.679,0.20757,0.091576,0.335776,0.091576,0.04273568,0.897437,0.457875,0.757021,0.091576,0.1404152,0.6715505,1.19048,312.863,407.9557,10.23419,3.22179,421.7428,944.4982,949.433,30.33394,30.97531,579.2637,163462.3,6758.217,22.82801,22.79454,22.73527,22.76361,6,0,0.897437,0.17094,2.246645,2.28938,3.63248,2.22833,0.921857,998.1949,2571.951,2690.828,427.9667,3710.312,3.348398,0,143.954
2016/6/8,4:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,74,74,10.277,591.3526,2.6862,600.6288,0.189255,0.091576,0.335776,0.091576,0.0305256,0.885227,0.457875,0.763126,0.091576,0.091576,0.641025,1.19048,313.03,408.9245,10.26442,3.234919,420.7353,949.2091,951.4296,30.48537,31.04859,582.4583,181633.1,7509.13,22.86151,22.82028,22.76878,22.79453,6,0,0.8608064,0.0976809,2.185595,2.332115,3.63248,2.22833,0.8608066,1007.1978,2581.156,2686.989,431.3472,3695.468,3.240064,0,143.954
2016/6/8,5:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,65.6,65.6,10.277,591.8023,2.6862,599.8726,0.189255,0.091576,0.3479858,0.091576,0.0305256,0.8424913,0.457875,0.763126,0.091576,0.091576,0.6471301,1.19048,312.925,409.9217,10.2113,3.222399,420.4921,944.7552,943.7118,30.59036,30.9644,584.9018,181642,7509.13,22.94911,22.92075,22.86408,22.88986,6,0,0.9706962,0.07936592,2.16728,2.319905,3.68132,2.22833,0.7875461,1009.2868,2555.676,2698.068,433.3078,3623,2.799999,0.00259463,143.954
2016/6/8,5:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,10.277,597.8975,2.6862,599.9762,0.201465,0.091576,8.5592042,0.091576,0.99511736,0.7264958,0.457875,0.757021,0.091576,0.1159956,1.1050073,1.184375,311.8035,415.3672,9.963976,3.134771,424.2221,926.6824,918.6639,30.84067,30.15753,597.0782,181650.8,7509.13,22.99808,22.95425,22.90014,22.93365,6,0,3.901099,0.01831536,5.647134,17.326013,4.822955,22.319904,20.2747332,965.2971,2460.831,2753.507,403.183,3627.796,2.713781,0,143.954
2016/6/8,5:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.93086,601.3786,2.831118,600.7377,0.19536,0.091576,16.0012,0.091576,4.1453,0.811966,0.457875,0.757021,0.091576,0.1343103,0.6349201,1.19048,312.706,418.3731,10.13434,3.17721,427.5909,939.5303,931.9828,31.03417,30.34277,596.7911,181659.6,7509.13,22.91044,22.86666,22.81514,22.84346,6,0,1.288159,0,2.112335,7.625141,3.70574,11.46519,11.8925596,984.4822,2522.94,2736.018,415.1519,3664.281,2.961538,0,143.2799
2016/6/8,5:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,603.5762,2.84722,600.7332,0.19536,0.091576,13.38826,0.091576,6.398045,0.818071,0.457875,0.763126,0.091576,0.1343103,0.641025,1.184375,313.2988,417.1706,10.23511,3.20469,429.5982,947.4104,941.9861,31.29059,30.66142,595.2084,181668.4,7509.13,22.83317,22.79452,22.74301,22.77136,6,0,1.660565,0,2.09402,2.47253,3.69353,2.6801,0.915752,992.7622,2551.443,2739.511,418.5545,3692.102,3.026283,0,143.205
2016/6/8,5:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,603.5323,2.84722,601.1131,0.18315,0.091576,8.998776,0.091576,5.702075,0.8363862,0.457875,0.757021,0.091576,0.1221005,0.6288152,1.184375,313.874,416.2414,10.31478,3.231254,429.9508,953.4919,951.4631,31.489,30.9386,593.9362,181677.3,7509.13,22.7997,22.7739,22.71724,22.74046,6,0,1.73993,0.369353,2.10623,2.832725,3.748475,2.429795,0.8363863,999.3131,2568.039,2739.881,420.4724,3727.533,2.966024,0,143.205
2016/6/8,5:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,606.0093,2.84722,603.9088,0.20757,0.091576,8.980461,1.355313,11.385823,0.824176,0.4822954,0.757021,0.9584877,0.1465201,1.0622716,1.19048,313.874,420.2474,10.20121,3.205606,431.7378,950.1512,944.4672,31.54701,30.92667,601.4314,181686.1,7509.13,22.80227,22.7739,22.71724,22.74045,6,3.650791,3.180712,3.67521124,4.059832,18.431023,5.616607,17.057392,15.6654557,974.9885,2495.929,2780.401,403.4678,3679.53,2.820513,0,143.205
2016/6/8,6:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,608.117,2.84722,605.6499,0.19536,0.091576,28.25398,2.83883,23.35774,1.1904784,0.5128209,0.757021,1.3797334,0.152625,2.6129446,1.19048,313.63,423.9731,10.20304,3.193087,433.9572,949.7231,943.1902,31.38643,30.72464,604.0791,181694.9,7509.13,22.80227,22.7739,22.7095,22.73787,6,10.818062,14.57875,10.805852,17.22831,65.43954,16.617818,44.98168,84.85958,970.3946,2472.435,2798.9,394.1154,3616.04,2.812822,0,143.205
2016/6/8,6:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.5492,2.84722,604.3245,0.201465,0.091576,35.32357,0.6043972,25.63493,1.61783,0.4945056,0.744811,0.091576,0.1465201,0.702076,1.19048,313.591,421.5941,10.16642,3.184232,432.8137,944.3267,944.253,30.97435,30.7899,599.5685,181703.7,7509.13,22.7997,22.7739,22.7224,22.74304,6,0.750916,7.759464,0.702076,9.737465,38.565323,3.73016,27.01465,75.2442,968.3942,2488.537,2786.892,398.0549,3659.43,3.126283,0,143.205
2016/6/8,6:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,604.5004,2.84722,603.1155,0.20757,0.091576,32.85717,0.091576,23.27226,1.61783,0.5006107,0.744811,0.091576,0.152625,0.702076,1.184375,313.371,421.9021,10.17373,3.180568,431.6437,945.0975,944.253,30.59951,30.7899,598.8138,181712.5,7509.13,22.7997,22.7739,22.70176,22.72756,6,0,1.648355,0.00305256,2.35043,2.47253,4.20635,4.865694,11.1111063,976.853,2524.227,2768.106,401.3663,3693.99,3.27404,0,143.205
2016/6/8,6:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.3198,2.84722,602.273,0.201465,0.091576,27.31379,0.091576,20.51891,1.61783,0.4822954,0.744811,0.091576,0.1465201,0.702076,1.184375,313.327,420.632,10.19571,3.179653,431.3034,944.8407,944.253,30.65199,30.7899,597.1939,181721.2,7509.13,22.7997,22.7739,22.71982,22.73788,6,0,1.709405,0.0610508,2.271065,2.47253,3.75458,2.869355,0.9523806,981.1901,2534.368,2761.545,403.1991,3688.184,3.132691,0,143.205
2016/6/8,6:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.4377,2.84722,602.3269,0.201465,0.091576,25.6227,0.091576,20.35408,1.56899,0.4884005,0.744811,0.091576,0.152625,0.702076,1.184375,313.327,420.6926,10.19387,3.179042,431.6427,945.3548,944.253,30.79974,30.7899,597.404,181729.9,7509.13,22.7997,22.77133,22.6966,22.7224,6,0,1.782665,0.091576,2.28938,2.478635,3.75458,2.35043,0.4090353,981.0318,2535.884,2757.192,403.0146,3691.874,3.165063,0,143.205
2016/6/8,6:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.0389,2.84722,601.8904,0.20757,0.091576,20.58606,0.091576,18.93769,1.49573,0.4822954,0.750916,0.091576,0.152625,0.702076,1.172165,313.327,419.576,10.19938,3.18576,431.386,944.2412,944.253,30.7875,30.7899,596.0078,181738.7,7509.13,22.7997,22.76105,22.6966,22.7224,6,0,1.746035,0.1159956,2.344325,2.4359,3.75458,2.57021,0.8791212,982.0948,2532.459,2755.854,403.3421,3698.268,3.115381,0,143.205
2016/6/8,7:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.0712,2.84722,602.1372,0.20757,0.091576,17.83881,0.091576,18.35773,1.49573,0.4822954,0.744811,0.091576,0.1465201,0.6837607,1.17827,313.327,419.6434,10.18105,3.184842,431.4534,944.1555,944.253,30.88888,30.7899,596.788,181747.2,7509.13,22.7739,22.7482,22.6966,22.7224,6,0,1.71551,0.152625,2.356535,2.442005,3.748475,2.918195,0.3907207,979.0677,2526.326,2758.045,402.1971,3721.541,3.258656,0,143.205
2016/6/8,7:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.6191,2.84722,602.1147,0.20757,0.091576,17.10623,0.091576,20.67762,1.44689,0.4700852,0.732601,0.091576,0.1282054,0.6654454,1.184375,313.327,420.274,10.18564,3.18576,431.867,944.9264,944.253,30.83273,30.7899,598.0084,181756,7509.13,22.7739,22.7482,22.6966,22.7224,6,0,1.684985,0.1465201,2.32601,2.41148,3.748475,2.61905,1.0073263,978.9346,2529.838,2756.864,402.1721,3660.778,3.235256,0,143.205
2016/6/8,7:20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.3698,2.84722,602.2195,0.20757,0.091576,15.61049,0.091576,21.44075,1.43468,0.4700852,0.738706,0.091576,0.152625,0.6715505,1.17827,313.327,420.7547,10.17466,3.18576,431.8964,944.4981,944.0471,30.81871,30.80039,598.4383,181764.8,7509.13,22.78422,22.75334,22.6966,22.7224,6,0,1.306474,0.091576,2.490845,2.38706,3.711845,2.87546,4.1391909,980.0797,2522.466,2757.088,401.3761,3650.185,3.052563,0,143.606
2016/6/8,7:30:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.6148,2.84722,603.6867,0.201465,0.091576,16.03173,0.091576,21.41633,1.43468,0.4822954,0.763126,0.091576,0.152625,0.7997566,1.184375,314.2703,421.7037,10.37799,3.241938,431.9064,962.4854,962.3701,30.94321,30.94218,598.1073,181773.5,7509.13,22.7997,22.75334,22.6966,22.7224,6,0,1.013434,0.06715584,2.25275,2.332115,3.74237,3.858365,7.0818034,997.968,2588.402,2744.464,413.9709,3741.271,3.025001,0,145.21
2016/6/8,7:40:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.6056,2.84722,603.7694,0.189255,0.091576,8.925517,0.091576,21.86202,1.391945,0.5067158,0.750916,0.091576,0.152625,0.6166054,1.172165,313.5785,419.47,10.131596,3.184233,432.3378,941.9286,941.4532,31.15566,30.96415,597.3002,181782.2,7509.13,22.79712,22.77133,22.6966,22.7224,6,0.750916,1.0012231,1.02564192,2.649575,3.03419,4.224665,10.366295,10.5860692,971.0139,2497.253,2774.576,391.3785,3674.235,3.259616,0,145.21
2016/6/8,7:50:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,605.0634,2.84722,603.2811,0.201465,0.091576,5.6654466,0.091576,19.39559,1.37363,0.5006107,0.763126,0.091576,0.152625,0.6043956,1.184375,312.4658,420.767,9.960309,3.12683,432.3955,926.0826,924.5431,30.90294,30.56008,599.5794,181791,7509.13,22.7997,22.7739,22.70176,22.7224,6,0,0.8791231,0.08852316,2.234435,2.37485,4.053725,17.387054,27.89378,952.644,2448.548,2772.345,379.7959,3549.937,3.337501,0,145.21
2016/6/8,8:00:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,602.4081,2.84722,599.7218,0.201465,0.091576,0.9523818,0.091576,9.1147636,1.306475,0.4945056,0.750916,0.091576,0.1221005,0.6105005,1.184375,309.0467,419.2565,9.353017,2.946994,431.2687,874.0914,871.6549,29.53541,28.96643,598.7299,181799.8,7509.13,22.7997,22.7739,22.70692,22.72498,6,0,6.2026822,0.09157572,8.626371,2.857145,3.956045,15.390707,16.2820486,884.3783,2284.224,2836.862,346.0141,3335.584,3.624359,0,145.21
2016/6/8,8:10:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,62,62,9.8924,601.2182,2.84722,596.456,0.20757,0.091576,0.5860814,0.091576,0.1587306,1.257635,0.4700852,0.732601,0.091576,0.091576,0.6227103,1.147745,308.6605,420.6472,9.476671,2.954017,429.3257,879.4874,879.0815,28.72469,28.77833,596.7932,181808.5,7509.13,22.7997,22.7739,22.71982,22.74304,6,0,1.758245,0.091576,3.03419,2.46032,3.785105,15.525027,15.9523907,913.3908,2364.377,2796.97,377.3015,3369.703,3.625641,0,145.21
